order_item_id,order_id,product_id,quantity,total_price
28349,9506,391,2,1297.68
28350,9507,303,1,147.9
28351,9508,14,3,1510.23
28352,9508,494,3,932.61
28353,9509,22,2,427.5
28354,9509,422,3,2996.61
28355,9510,376,1,798.0
28356,9510,61,1,631.24
28357,9510,265,1,243.99
28358,9510,457,3,1035.75
28359,9510,304,3,1871.73
28360,9511,294,3,606.78
28361,9511,384,2,217.9
28362,9511,97,3,2830.14
28363,9511,250,2,1980.22
28364,9512,372,3,644.25
28365,9512,44,3,955.05
28366,9512,310,3,1627.59
28367,9512,110,3,1738.44
28368,9513,341,2,379.18
28369,9513,127,2,211.08
28370,9513,28,3,1090.74
28371,9514,64,1,199.44
28372,9514,162,2,1654.3
28373,9515,214,1,412.31
28374,9515,266,2,1558.32
28375,9515,77,2,1228.56
28376,9515,175,3,2073.24
28377,9515,150,2,1307.62
28378,9516,206,2,1110.34
28379,9516,234,3,929.73
28380,9516,28,2,727.16
28381,9517,230,1,308.04
28382,9517,83,2,604.9
28383,9518,3,2,1424.82
28384,9518,437,2,1430.94
28385,9518,423,1,874.34
28386,9519,82,1,784.65
28387,9519,243,3,1129.2
28388,9520,367,2,740.16
28389,9520,108,3,1808.4
28390,9521,306,2,1661.4
28391,9521,20,2,1221.06
28392,9522,253,3,1371.6
28393,9522,170,1,281.0
28394,9522,258,2,1070.7
28395,9522,32,3,1129.47
28396,9522,202,3,1919.13
28397,9523,376,2,1596.0
28398,9524,76,3,2237.37
28399,9524,116,1,349.31
28400,9524,264,3,1413.24
28401,9524,211,2,1251.42
28402,9524,463,3,2636.43
28403,9525,207,3,1336.74
28404,9525,466,2,1055.46
28405,9525,122,3,2152.8
28406,9525,98,1,906.04
28407,9526,184,2,1806.9
28408,9526,347,3,1569.84
28409,9526,368,3,1477.86
28410,9526,385,2,1978.06
28411,9526,335,2,1209.3
28412,9527,60,1,798.91
28413,9527,476,1,344.8
28414,9527,485,3,204.87
28415,9528,189,1,724.74
28416,9528,73,3,1418.94
28417,9528,431,2,484.14
28418,9528,495,1,872.91
28419,9528,30,2,1414.52
28420,9529,55,2,1165.92
28421,9529,103,3,1172.28
28422,9529,355,1,638.75
28423,9529,27,2,257.58
28424,9529,180,3,1972.02
28425,9530,52,3,887.91
28426,9530,248,1,689.58
28427,9530,426,2,665.34
28428,9530,322,1,643.98
28429,9530,273,1,391.32
28430,9531,277,3,116.22
28431,9531,64,2,398.88
28432,9531,278,1,364.25
28433,9531,142,2,435.0
28434,9531,210,3,535.56
28435,9532,344,1,475.07
28436,9533,445,1,557.51
28437,9533,26,3,1452.72
28438,9533,169,1,403.05
28439,9533,444,3,808.32
28440,9533,308,1,362.05
28441,9534,372,1,214.75
28442,9534,41,3,298.56
28443,9534,41,3,298.56
28444,9534,268,2,815.58
28445,9534,452,1,556.77
28446,9535,479,2,1297.24
28447,9535,9,2,1951.06
28448,9535,432,2,1332.52
28449,9536,232,1,964.56
28450,9536,419,1,414.32
28451,9536,28,3,1090.74
28452,9536,380,2,1683.02
28453,9536,269,2,1673.2
28454,9537,174,1,400.11
28455,9537,102,2,88.16
28456,9537,18,2,289.92
28457,9538,323,3,1140.69
28458,9538,171,3,2444.07
28459,9538,235,3,692.88
28460,9538,177,1,450.84
28461,9538,424,3,506.1
28462,9539,309,1,452.38
28463,9539,309,2,904.76
28464,9539,448,1,499.0
28465,9540,456,3,853.26
28466,9540,29,1,604.11
28467,9540,184,2,1806.9
28468,9540,421,3,1860.6
28469,9541,309,3,1357.14
28470,9541,151,2,596.36
28471,9541,238,1,161.33
28472,9541,41,2,199.04
28473,9542,53,1,439.02
28474,9542,489,2,1713.36
28475,9543,245,2,1647.16
28476,9543,493,1,823.59
28477,9543,365,2,1143.12
28478,9543,74,3,1807.86
28479,9543,314,2,1677.26
28480,9544,302,2,1228.66
28481,9544,74,1,602.62
28482,9545,145,3,601.89
28483,9545,239,1,328.22
28484,9545,13,1,661.16
28485,9545,198,3,831.12
28486,9546,147,1,733.59
28487,9546,76,1,745.79
28488,9546,113,1,982.04
28489,9547,61,1,631.24
28490,9548,402,3,106.26
28491,9548,486,2,1270.44
28492,9549,281,3,203.88
28493,9549,317,2,826.94
28494,9550,384,2,217.9
28495,9550,367,3,1110.24
28496,9550,188,1,132.31
28497,9550,37,1,104.98
28498,9550,277,3,116.22
28499,9551,104,3,713.64
28500,9551,101,3,2438.94
28501,9551,106,1,840.62
28502,9551,379,1,532.98
28503,9551,361,2,1856.08
28504,9552,428,3,1285.41
28505,9552,418,2,1183.6
28506,9552,238,3,483.99
28507,9552,464,3,2990.82
28508,9553,88,3,1042.26
28509,9554,37,1,104.98
28510,9554,195,3,2394.03
28511,9554,69,2,431.96
28512,9554,255,1,405.58
28513,9555,386,2,1953.06
28514,9556,238,1,161.33
28515,9556,408,1,978.51
28516,9556,179,3,2580.57
28517,9556,487,1,155.88
28518,9557,279,3,259.14
28519,9557,92,3,230.19
28520,9557,409,2,967.7
28521,9557,375,3,2664.3
28522,9558,101,2,1625.96
28523,9558,92,3,230.19
28524,9558,70,3,70.05
28525,9558,197,3,2116.47
28526,9558,198,2,554.08
28527,9559,337,3,2766.72
28528,9559,426,3,998.01
28529,9559,9,2,1951.06
28530,9560,379,1,532.98
28531,9561,229,3,2035.02
28532,9561,310,2,1085.06
28533,9561,143,1,259.37
28534,9561,305,2,1026.18
28535,9561,350,3,1638.09
28536,9562,491,2,632.92
28537,9562,173,3,1341.75
28538,9562,482,3,400.68
28539,9562,409,3,1451.55
28540,9562,413,3,1684.65
28541,9563,224,1,791.24
28542,9563,174,3,1200.33
28543,9564,457,3,1035.75
28544,9564,115,3,2172.03
28545,9564,427,2,687.42
28546,9564,130,2,1230.74
28547,9564,103,2,781.52
28548,9565,432,1,666.26
28549,9565,127,1,105.54
28550,9565,28,3,1090.74
28551,9565,3,2,1424.82
28552,9565,325,2,414.42
28553,9566,202,3,1919.13
28554,9566,181,2,241.62
28555,9567,347,1,523.28
28556,9567,407,1,468.14
28557,9567,491,1,316.46
28558,9567,373,2,229.14
28559,9567,188,2,264.62
28560,9568,231,2,879.84
28561,9568,336,1,372.58
28562,9568,473,1,282.79
28563,9569,373,3,343.71
28564,9569,357,1,309.09
28565,9569,80,3,2574.06
28566,9569,226,3,940.98
28567,9570,308,2,724.1
28568,9571,375,3,2664.3
28569,9571,309,1,452.38
28570,9572,67,1,377.25
28571,9572,183,2,1109.76
28572,9572,333,3,1570.26
28573,9572,321,3,2577.75
28574,9573,327,2,1837.52
28575,9574,67,1,377.25
28576,9574,380,2,1683.02
28577,9574,285,1,506.07
28578,9575,462,3,74.85
28579,9576,298,2,261.38
28580,9576,231,2,879.84
28581,9577,378,1,588.66
28582,9578,286,3,1031.97
28583,9578,416,1,181.92
28584,9579,343,1,637.61
28585,9580,328,1,59.73
28586,9580,398,1,470.94
28587,9580,159,3,1608.42
28588,9580,417,3,1764.54
28589,9580,321,3,2577.75
28590,9581,376,2,1596.0
28591,9581,449,3,1942.8
28592,9582,6,2,1688.3
28593,9582,371,1,207.09
28594,9582,446,3,2271.69
28595,9582,63,3,2927.34
28596,9582,14,3,1510.23
28597,9583,309,1,452.38
28598,9583,450,1,811.35
28599,9583,301,2,596.62
28600,9583,285,1,506.07
28601,9583,425,1,881.96
28602,9584,420,3,2428.23
28603,9584,171,2,1629.38
28604,9584,392,1,552.87
28605,9585,378,3,1765.98
28606,9585,266,3,2337.48
28607,9585,362,1,374.95
28608,9585,350,1,546.03
28609,9585,103,3,1172.28
28610,9586,125,2,240.46
28611,9586,60,1,798.91
28612,9586,200,1,811.0
28613,9587,173,3,1341.75
28614,9587,490,3,2373.84
28615,9587,265,1,243.99
28616,9587,333,2,1046.84
28617,9588,333,3,1570.26
28618,9588,115,1,724.01
28619,9588,80,1,858.02
28620,9589,459,1,792.99
28621,9589,107,2,172.06
28622,9589,165,3,2799.06
28623,9590,400,1,235.9
28624,9590,137,3,210.96
28625,9591,136,2,1406.7
28626,9591,256,2,983.12
28627,9591,301,3,894.93
28628,9591,355,3,1916.25
28629,9592,142,2,435.0
28630,9592,422,2,1997.74
28631,9592,461,3,2115.27
28632,9592,483,3,2955.3
28633,9592,178,1,56.93
28634,9593,65,3,1526.82
28635,9593,287,3,2011.5
28636,9593,366,2,1869.4
28637,9593,317,1,413.47
28638,9594,201,2,1615.26
28639,9594,243,3,1129.2
28640,9594,412,2,72.6
28641,9595,219,1,933.76
28642,9596,481,1,454.7
28643,9596,436,2,1526.46
28644,9597,55,3,1748.88
28645,9597,257,2,1635.08
28646,9597,227,3,2117.19
28647,9597,228,1,884.8
28648,9597,309,1,452.38
28649,9598,170,2,562.0
28650,9598,186,2,417.12
28651,9598,238,3,483.99
28652,9598,450,1,811.35
28653,9599,66,1,211.77
28654,9599,350,2,1092.06
28655,9599,429,3,2745.9
28656,9600,90,2,1077.52
28657,9601,132,2,1316.36
28658,9601,249,2,407.02
28659,9601,21,3,908.67
28660,9601,449,2,1295.2
28661,9601,331,1,516.51
28662,9602,348,2,726.94
28663,9602,241,1,527.89
28664,9602,281,2,135.92
28665,9603,436,1,763.23
28666,9604,133,2,973.52
28667,9604,7,1,431.47
28668,9604,292,2,1712.5
28669,9604,38,1,324.09
28670,9605,443,1,560.03
28671,9605,433,3,1018.86
28672,9605,245,2,1647.16
28673,9605,402,2,70.84
28674,9606,76,2,1491.58
28675,9606,13,2,1322.32
28676,9606,491,2,632.92
28677,9606,396,3,1784.82
28678,9606,148,3,1289.76
28679,9607,380,2,1683.02
28680,9607,4,3,1981.8
28681,9607,322,3,1931.94
28682,9608,335,1,604.65
28683,9609,89,3,1261.83
28684,9609,436,1,763.23
28685,9609,49,2,296.92
28686,9610,163,3,616.65
28687,9610,194,1,335.69
28688,9611,217,3,1283.01
28689,9611,140,3,715.74
28690,9611,335,2,1209.3
28691,9611,468,1,514.28
28692,9612,195,1,798.01
28693,9613,158,2,199.5
28694,9613,305,3,1539.27
28695,9613,177,2,901.68
28696,9613,487,1,155.88
28697,9614,462,2,49.9
28698,9614,1,1,185.93
28699,9614,203,2,544.52
28700,9614,67,3,1131.75
28701,9614,267,3,2095.23
28702,9615,375,1,888.1
28703,9615,188,2,264.62
28704,9616,194,2,671.38
28705,9616,453,3,676.08
28706,9617,10,1,740.69
28707,9617,389,2,729.32
28708,9617,175,3,2073.24
28709,9617,405,2,1040.74
28710,9617,300,3,1659.6
28711,9618,485,3,204.87
28712,9618,149,1,768.28
28713,9618,135,3,2779.11
28714,9619,70,1,23.35
28715,9620,282,3,2835.99
28716,9620,273,3,1173.96
28717,9620,442,1,810.4
28718,9620,459,2,1585.98
28719,9620,133,1,486.76
28720,9621,343,3,1912.83
28721,9621,31,1,831.95
28722,9621,19,2,949.12
28723,9621,232,1,964.56
28724,9621,161,3,966.66
28725,9622,361,3,2784.12
28726,9622,346,1,700.86
28727,9622,295,3,1512.39
28728,9622,175,3,2073.24
28729,9623,53,1,439.02
28730,9623,193,1,256.95
28731,9624,304,1,623.91
28732,9624,330,1,599.52
28733,9624,185,1,759.74
28734,9624,94,3,195.15
28735,9624,189,3,2174.22
28736,9625,219,1,933.76
28737,9626,298,2,261.38
28738,9626,348,2,726.94
28739,9626,82,2,1569.3
28740,9627,93,3,2431.02
28741,9627,373,3,343.71
28742,9628,203,2,544.52
28743,9628,342,2,1495.16
28744,9629,424,3,506.1
28745,9629,27,3,386.37
28746,9629,335,1,604.65
28747,9629,159,2,1072.28
28748,9629,240,3,1160.85
28749,9630,428,1,428.47
28750,9630,151,1,298.18
28751,9631,309,1,452.38
28752,9631,300,3,1659.6
28753,9631,45,2,1078.8
28754,9631,294,2,404.52
28755,9632,37,3,314.94
28756,9633,16,1,74.1
28757,9633,422,3,2996.61
28758,9634,84,2,997.16
28759,9634,205,2,1275.64
28760,9634,197,2,1410.98
28761,9635,398,2,941.88
28762,9635,433,1,339.62
28763,9635,413,2,1123.1
28764,9636,288,3,2566.95
28765,9636,69,1,215.98
28766,9636,343,2,1275.22
28767,9637,115,1,724.01
28768,9638,117,1,267.47
28769,9638,391,1,648.84
28770,9638,88,3,1042.26
28771,9639,429,2,1830.6
28772,9640,383,2,267.22
28773,9640,28,3,1090.74
28774,9640,241,2,1055.78
28775,9640,442,2,1620.8
28776,9640,40,2,416.14
28777,9641,138,2,881.14
28778,9641,178,3,170.79
28779,9641,111,2,1660.12
28780,9641,439,1,214.48
28781,9641,476,2,689.6
28782,9642,387,1,661.0
28783,9642,129,3,1198.59
28784,9643,245,3,2470.74
28785,9643,239,1,328.22
28786,9644,331,2,1033.02
28787,9644,214,3,1236.93
28788,9644,281,2,135.92
28789,9644,412,2,72.6
28790,9644,289,2,1162.64
28791,9645,113,3,2946.12
28792,9645,121,2,1453.7
28793,9645,90,1,538.76
28794,9645,247,1,247.78
28795,9645,258,3,1606.05
28796,9646,69,2,431.96
28797,9646,225,2,1138.94
28798,9646,397,2,1809.1
28799,9646,362,1,374.95
28800,9647,456,3,853.26
28801,9647,266,3,2337.48
28802,9647,371,2,414.18
28803,9648,391,2,1297.68
28804,9648,242,1,647.16
28805,9648,111,1,830.06
28806,9648,348,2,726.94
28807,9649,329,1,395.25
28808,9649,10,3,2222.07
28809,9650,32,1,376.49
28810,9651,229,1,678.34
28811,9652,475,3,1179.39
28812,9652,450,1,811.35
28813,9652,268,1,407.79
28814,9653,117,2,534.94
28815,9653,119,1,141.85
28816,9653,60,3,2396.73
28817,9653,318,2,1209.46
28818,9654,344,3,1425.21
28819,9654,61,2,1262.48
28820,9654,260,1,301.39
28821,9654,478,1,531.97
28822,9655,213,3,2141.13
28823,9655,48,2,1195.56
28824,9655,239,3,984.66
28825,9655,133,3,1460.28
28826,9655,93,3,2431.02
28827,9656,191,3,1060.29
28828,9656,429,1,915.3
28829,9656,37,2,209.96
28830,9656,50,3,838.5
28831,9656,27,1,128.79
28832,9657,51,1,37.58
28833,9657,82,2,1569.3
28834,9658,298,1,130.69
28835,9658,282,1,945.33
28836,9658,479,1,648.62
28837,9658,278,1,364.25
28838,9659,469,2,199.78
28839,9659,100,2,1383.28
28840,9659,89,2,841.22
28841,9659,457,2,690.5
28842,9660,4,2,1321.2
28843,9660,304,3,1871.73
28844,9660,405,1,520.37
28845,9661,409,1,483.85
28846,9661,435,3,2613.72
28847,9661,150,1,653.81
28848,9662,233,2,54.1
28849,9662,62,1,713.72
28850,9662,220,3,111.66
28851,9663,451,3,185.64
28852,9663,245,1,823.58
28853,9663,434,1,962.56
28854,9663,95,2,1610.28
28855,9664,106,3,2521.86
28856,9664,405,3,1561.11
28857,9664,199,1,668.46
28858,9665,38,2,648.18
28859,9665,222,2,673.9
28860,9665,448,2,998.0
28861,9666,58,3,670.2
28862,9666,77,3,1842.84
28863,9667,138,3,1321.71
28864,9667,430,3,661.8
28865,9668,266,3,2337.48
28866,9668,230,1,308.04
28867,9669,460,3,580.11
28868,9670,132,2,1316.36
28869,9670,481,2,909.4
28870,9670,405,2,1040.74
28871,9671,28,3,1090.74
28872,9671,310,2,1085.06
28873,9672,487,3,467.64
28874,9672,144,2,700.2
28875,9672,82,1,784.65
28876,9672,64,3,598.32
28877,9672,233,3,81.15
28878,9673,462,1,24.95
28879,9674,254,2,1145.32
28880,9675,281,2,135.92
28881,9675,499,2,155.36
28882,9675,323,1,380.23
28883,9675,243,3,1129.2
28884,9676,151,2,596.36
28885,9677,486,3,1905.66
28886,9678,250,1,990.11
28887,9678,112,3,2018.73
28888,9678,319,1,757.21
28889,9678,55,3,1748.88
28890,9679,11,2,466.82
28891,9679,152,3,819.69
28892,9679,136,3,2110.05
28893,9680,230,2,616.08
28894,9680,452,1,556.77
28895,9680,63,2,1951.56
28896,9681,8,1,488.0
28897,9681,52,2,591.94
28898,9681,28,1,363.58
28899,9681,151,2,596.36
28900,9682,327,1,918.76
28901,9682,380,2,1683.02
28902,9682,327,3,2756.28
28903,9682,108,2,1205.6
28904,9683,284,3,64.35
28905,9684,377,3,2827.95
28906,9684,236,3,2626.8
28907,9684,22,1,213.75
28908,9685,101,3,2438.94
28909,9685,412,2,72.6
28910,9685,320,1,528.89
28911,9686,344,3,1425.21
28912,9686,63,2,1951.56
28913,9686,344,1,475.07
28914,9687,328,1,59.73
28915,9687,492,1,60.41
28916,9687,5,1,839.42
28917,9687,463,1,878.81
28918,9688,119,2,283.7
28919,9689,288,3,2566.95
28920,9689,110,2,1158.96
28921,9689,7,1,431.47
28922,9690,238,2,322.66
28923,9690,407,3,1404.42
28924,9690,215,1,610.38
28925,9691,297,2,1144.08
28926,9691,425,2,1763.92
28927,9691,239,1,328.22
28928,9692,290,2,98.36
28929,9693,39,3,332.07
28930,9693,496,1,483.44
28931,9693,64,2,398.88
28932,9694,254,3,1717.98
28933,9694,253,2,914.4
28934,9694,379,1,532.98
28935,9694,91,1,61.2
28936,9695,336,3,1117.74
28937,9695,123,2,1468.4
28938,9696,362,1,374.95
28939,9696,104,2,475.76
28940,9696,33,3,2795.97
28941,9697,467,1,526.63
28942,9697,317,1,413.47
28943,9698,144,1,350.1
28944,9698,460,1,193.37
28945,9698,299,1,902.67
28946,9698,206,2,1110.34
28947,9698,98,1,906.04
28948,9699,141,2,1047.98
28949,9699,381,3,2036.97
28950,9699,242,1,647.16
28951,9699,277,2,77.48
28952,9699,283,2,950.42
28953,9700,119,2,283.7
28954,9700,434,3,2887.68
28955,9700,200,3,2433.0
28956,9700,446,3,2271.69
28957,9701,273,1,391.32
28958,9701,123,2,1468.4
28959,9701,367,2,740.16
28960,9702,267,2,1396.82
28961,9703,370,3,2042.4
28962,9703,258,2,1070.7
28963,9704,185,1,759.74
28964,9704,265,3,731.97
28965,9704,410,2,1403.56
28966,9704,195,1,798.01
28967,9705,461,3,2115.27
28968,9706,195,2,1596.02
28969,9706,476,2,689.6
28970,9706,175,1,691.08
28971,9706,234,3,929.73
28972,9706,474,2,1004.62
28973,9707,17,3,2113.38
28974,9707,369,2,506.2
28975,9707,417,2,1176.36
28976,9707,384,1,108.95
28977,9707,365,1,571.56
28978,9708,108,1,602.8
28979,9708,391,2,1297.68
28980,9709,32,1,376.49
28981,9709,500,2,532.82
28982,9709,142,2,435.0
28983,9709,177,3,1352.52
28984,9709,158,3,299.25
28985,9710,394,3,1985.28
28986,9711,493,3,2470.77
28987,9711,281,3,203.88
28988,9711,369,3,759.3
28989,9711,257,1,817.54
28990,9711,467,1,526.63
28991,9712,23,2,687.34
28992,9712,110,3,1738.44
28993,9713,215,3,1831.14
28994,9714,477,3,120.57
28995,9715,106,3,2521.86
28996,9715,214,2,824.62
28997,9715,6,2,1688.3
28998,9715,342,2,1495.16
28999,9716,111,3,2490.18
29000,9716,389,2,729.32
29001,9716,408,3,2935.53
29002,9716,481,2,909.4
29003,9716,89,2,841.22
29004,9717,49,2,296.92
29005,9718,226,1,313.66
29006,9718,241,2,1055.78
29007,9719,303,3,443.7
29008,9719,221,2,1993.34
29009,9720,297,1,572.04
29010,9720,234,1,309.91
29011,9721,87,2,833.12
29012,9721,242,2,1294.32
29013,9721,20,1,610.53
29014,9721,141,3,1571.97
29015,9722,25,2,1048.48
29016,9722,369,3,759.3
29017,9722,134,3,2625.0
29018,9722,134,3,2625.0
29019,9722,430,2,441.2
29020,9723,66,1,211.77
29021,9723,120,2,1673.56
29022,9723,453,1,225.36
29023,9723,290,2,98.36
29024,9723,31,1,831.95
29025,9724,228,2,1769.6
29026,9724,424,2,337.4
29027,9725,58,2,446.8
29028,9725,341,2,379.18
29029,9726,248,2,1379.16
29030,9726,132,1,658.18
29031,9726,401,2,1049.46
29032,9726,64,3,598.32
29033,9726,140,3,715.74
29034,9727,77,1,614.28
29035,9727,278,2,728.5
29036,9727,261,3,188.25
29037,9727,186,3,625.68
29038,9727,252,1,250.15
29039,9728,275,2,1434.68
29040,9729,37,1,104.98
29041,9729,353,3,1081.02
29042,9729,91,1,61.2
29043,9730,49,2,296.92
29044,9730,158,3,299.25
29045,9730,397,1,904.55
29046,9730,83,2,604.9
29047,9730,306,3,2492.1
29048,9731,2,3,2952.84
29049,9731,66,2,423.54
29050,9731,36,2,1762.82
29051,9731,475,1,393.13
29052,9732,276,2,82.74
29053,9732,200,1,811.0
29054,9733,388,1,821.74
29055,9733,85,3,329.82
29056,9734,366,1,934.7
29057,9734,183,1,554.88
29058,9734,279,2,172.76
29059,9734,234,2,619.82
29060,9734,299,3,2708.01
29061,9735,376,1,798.0
29062,9735,167,2,576.98
29063,9735,321,2,1718.5
29064,9735,71,1,830.97
29065,9735,122,1,717.6
29066,9736,253,2,914.4
29067,9737,351,3,2154.81
29068,9737,326,3,2740.95
29069,9737,158,2,199.5
29070,9737,43,2,1342.46
29071,9737,96,3,1598.97
29072,9738,450,1,811.35
29073,9738,324,1,508.23
29074,9738,304,1,623.91
29075,9738,91,1,61.2
29076,9739,494,2,621.74
29077,9740,392,3,1658.61
29078,9740,273,3,1173.96
29079,9740,400,2,471.8
29080,9740,105,3,2635.62
29081,9740,375,3,2664.3
29082,9741,340,1,202.57
29083,9741,383,1,133.61
29084,9741,262,1,882.36
29085,9741,441,1,173.65
29086,9741,218,2,1820.26
29087,9742,369,3,759.3
29088,9743,214,1,412.31
29089,9743,356,1,306.03
29090,9744,448,2,998.0
29091,9744,483,3,2955.3
29092,9744,331,3,1549.53
29093,9744,357,3,927.27
29094,9745,440,1,443.27
29095,9745,43,3,2013.69
29096,9745,63,3,2927.34
29097,9745,246,1,291.54
29098,9746,419,1,414.32
29099,9746,260,3,904.17
29100,9746,148,2,859.84
29101,9746,304,3,1871.73
29102,9747,241,3,1583.67
29103,9747,6,3,2532.45
29104,9747,247,1,247.78
29105,9748,473,2,565.58
29106,9748,175,2,1382.16
29107,9749,495,1,872.91
29108,9749,257,1,817.54
29109,9749,42,2,1794.1
29110,9749,52,2,591.94
29111,9749,420,2,1618.82
29112,9750,116,3,1047.93
29113,9751,4,3,1981.8
29114,9751,206,3,1665.51
29115,9751,131,2,467.74
29116,9751,70,1,23.35
29117,9751,51,1,37.58
29118,9752,360,1,470.75
29119,9752,6,1,844.15
29120,9753,118,2,1291.64
29121,9753,353,3,1081.02
29122,9754,346,1,700.86
29123,9755,317,1,413.47
29124,9755,350,1,546.03
29125,9755,387,2,1322.0
29126,9756,85,3,329.82
29127,9756,189,1,724.74
29128,9756,365,1,571.56
29129,9756,98,3,2718.12
29130,9756,229,1,678.34
29131,9757,168,3,978.54
29132,9758,373,2,229.14
29133,9758,106,1,840.62
29134,9758,308,2,724.1
29135,9759,173,3,1341.75
29136,9759,240,3,1160.85
29137,9759,493,1,823.59
29138,9759,456,3,853.26
29139,9759,109,3,2776.83
29140,9760,106,1,840.62
29141,9761,297,3,1716.12
29142,9761,455,2,597.94
29143,9762,10,1,740.69
29144,9763,103,3,1172.28
29145,9763,320,2,1057.78
29146,9763,431,2,484.14
29147,9764,288,3,2566.95
29148,9764,140,3,715.74
29149,9764,89,1,420.61
29150,9764,438,2,645.28
29151,9765,438,1,322.64
29152,9765,361,3,2784.12
29153,9766,494,3,932.61
29154,9766,106,3,2521.86
29155,9766,329,1,395.25
29156,9767,151,3,894.54
29157,9768,247,1,247.78
29158,9769,457,3,1035.75
29159,9769,193,2,513.9
29160,9769,248,3,2068.74
29161,9769,420,2,1618.82
29162,9769,489,1,856.68
29163,9770,488,3,980.67
29164,9771,415,1,304.46
29165,9771,21,3,908.67
29166,9772,418,3,1775.4
29167,9772,40,3,624.21
29168,9772,56,3,2731.29
29169,9772,405,1,520.37
29170,9773,439,2,428.96
29171,9774,474,2,1004.62
29172,9775,489,1,856.68
29173,9775,17,3,2113.38
29174,9776,375,3,2664.3
29175,9776,333,1,523.42
29176,9776,138,1,440.57
29177,9776,449,3,1942.8
29178,9777,313,2,1003.52
29179,9777,328,2,119.46
29180,9777,365,3,1714.68
29181,9778,196,3,1009.74
29182,9779,90,3,1616.28
29183,9779,334,2,1270.0
29184,9779,94,1,65.05
29185,9779,244,1,348.51
29186,9779,398,3,1412.82
29187,9780,184,2,1806.9
29188,9780,500,3,799.23
29189,9781,126,1,909.84
29190,9782,47,1,927.71
29191,9782,52,2,591.94
29192,9782,311,2,1282.36
29193,9782,438,2,645.28
29194,9783,368,1,492.62
29195,9783,450,3,2434.05
29196,9783,43,1,671.23
29197,9783,195,3,2394.03
29198,9784,280,1,846.02
29199,9784,284,3,64.35
29200,9784,196,1,336.58
29201,9785,315,1,453.13
29202,9785,294,2,404.52
29203,9785,227,3,2117.19
29204,9786,134,3,2625.0
29205,9786,459,2,1585.98
29206,9786,73,1,472.98
29207,9787,389,2,729.32
29208,9788,156,1,938.64
29209,9789,152,3,819.69
29210,9790,133,3,1460.28
29211,9790,452,3,1670.31
29212,9791,323,1,380.23
29213,9791,87,2,833.12
29214,9791,360,2,941.5
29215,9791,231,3,1319.76
29216,9791,445,1,557.51
29217,9792,281,3,203.88
29218,9792,35,3,2851.98
29219,9792,70,2,46.7
29220,9792,137,3,210.96
29221,9792,86,2,519.0
29222,9793,367,2,740.16
29223,9793,413,3,1684.65
29224,9793,162,1,827.15
29225,9794,500,1,266.41
29226,9794,435,1,871.24
29227,9794,344,2,950.14
29228,9795,237,1,110.53
29229,9795,207,3,1336.74
29230,9795,12,2,588.66
29231,9795,76,2,1491.58
29232,9795,117,2,534.94
29233,9796,17,3,2113.38
29234,9797,39,1,110.69
29235,9797,322,3,1931.94
29236,9797,338,1,615.47
29237,9797,241,1,527.89
29238,9798,304,3,1871.73
29239,9798,356,3,918.09
29240,9798,488,1,326.89
29241,9799,178,3,170.79
29242,9800,150,3,1961.43
29243,9800,471,2,775.24
29244,9800,378,3,1765.98
29245,9801,264,1,471.08
29246,9801,67,3,1131.75
29247,9801,111,3,2490.18
29248,9802,252,2,500.3
29249,9802,315,3,1359.39
29250,9802,138,1,440.57
29251,9802,473,3,848.37
29252,9803,349,3,2569.23
29253,9804,474,1,502.31
29254,9804,429,3,2745.9
29255,9804,130,2,1230.74
29256,9804,64,3,598.32
29257,9805,370,3,2042.4
29258,9805,114,3,709.86
29259,9806,168,1,326.18
29260,9806,95,1,805.14
29261,9806,418,3,1775.4
29262,9806,228,3,2654.4
29263,9807,6,3,2532.45
29264,9807,416,1,181.92
29265,9807,339,1,253.95
29266,9808,263,1,425.11
29267,9809,282,2,1890.66
29268,9810,464,1,996.94
29269,9810,176,2,705.14
29270,9810,390,3,2717.46
29271,9810,296,1,799.59
29272,9811,262,2,1764.72
29273,9811,275,1,717.34
29274,9811,13,3,1983.48
29275,9811,429,3,2745.9
29276,9811,109,1,925.61
29277,9812,99,3,759.72
29278,9812,285,3,1518.21
29279,9813,161,1,322.22
29280,9813,393,2,1203.08
29281,9813,178,2,113.86
29282,9814,370,2,1361.6
29283,9814,436,1,763.23
29284,9815,490,3,2373.84
29285,9815,341,2,379.18
29286,9815,18,3,434.88
29287,9815,388,3,2465.22
29288,9816,127,1,105.54
29289,9816,266,3,2337.48
29290,9816,416,2,363.84
29291,9817,189,2,1449.48
29292,9818,484,1,297.22
29293,9819,297,2,1144.08
29294,9819,125,3,360.69
29295,9819,330,2,1199.04
29296,9820,99,1,253.24
29297,9820,10,3,2222.07
29298,9821,63,1,975.78
29299,9821,85,2,219.88
29300,9821,219,3,2801.28
29301,9821,13,2,1322.32
29302,9821,302,2,1228.66
29303,9822,160,1,843.85
29304,9822,371,3,621.27
29305,9823,357,3,927.27
29306,9823,463,3,2636.43
29307,9823,220,1,37.22
29308,9823,364,3,1556.76
29309,9823,286,1,343.99
29310,9824,175,2,1382.16
29311,9824,64,3,598.32
29312,9824,169,2,806.1
29313,9824,372,3,644.25
29314,9824,247,1,247.78
29315,9825,13,2,1322.32
29316,9826,355,1,638.75
29317,9826,270,3,1409.28
29318,9826,225,3,1708.41
