event_id,customer_id,event_type,event_timestamp
11988,1329,click,2026-04-14 11:28:50
11989,7254,purchase,2026-04-14 11:27:37
11990,5780,click,2026-04-14 11:29:27
11991,7990,add_to_cart,2026-04-14 11:28:33
11992,3590,add_to_cart,2026-04-14 11:28:41
11993,326,purchase,2026-04-14 11:30:36
11994,1043,view,2026-04-14 11:32:04
11995,2331,add_to_cart,2026-04-14 11:30:48
11996,9357,view,2026-04-14 11:29:29
11997,491,purchase,2026-04-14 11:28:22
11998,8652,purchase,2026-04-14 11:28:42
11999,9213,view,2026-04-14 11:27:42
12000,358,click,2026-04-14 11:29:16
12001,3578,add_to_cart,2026-04-14 11:32:03
12002,3343,purchase,2026-04-14 11:27:20
12003,3212,view,2026-04-14 11:29:12
12004,8432,view,2026-04-14 11:29:31
12005,9468,purchase,2026-04-14 11:29:57
12006,4565,add_to_cart,2026-04-14 11:28:52
12007,9763,add_to_cart,2026-04-14 11:31:40
12008,2952,purchase,2026-04-14 11:30:48
12009,4545,purchase,2026-04-14 11:29:18
12010,2395,click,2026-04-14 11:31:55
12011,7053,add_to_cart,2026-04-14 11:29:12
12012,5135,add_to_cart,2026-04-14 11:28:48
12013,9577,click,2026-04-14 11:29:27
12014,6270,purchase,2026-04-14 11:27:47
12015,5603,click,2026-04-14 11:32:03
12016,8471,purchase,2026-04-14 11:30:59
12017,5351,add_to_cart,2026-04-14 11:29:12
12018,1020,purchase,2026-04-14 11:27:02
12019,3762,view,2026-04-14 11:28:45
12020,8224,purchase,2026-04-14 11:29:38
12021,9390,add_to_cart,2026-04-14 11:27:07
12022,9761,purchase,2026-04-14 11:30:14
12023,7094,add_to_cart,2026-04-14 11:28:14
12024,1274,purchase,2026-04-14 11:31:41
12025,9889,add_to_cart,2026-04-14 11:30:54
12026,1321,purchase,2026-04-14 11:29:33
12027,318,view,2026-04-14 11:27:20
12028,3718,click,2026-04-14 11:31:01
12029,3788,view,2026-04-14 11:31:37
12030,5100,view,2026-04-14 11:29:22
12031,8842,view,2026-04-14 11:27:15
12032,5935,click,2026-04-14 11:28:52
12033,4250,add_to_cart,2026-04-14 11:31:24
12034,5399,view,2026-04-14 11:29:33
12035,4219,purchase,2026-04-14 11:30:54
12036,2260,purchase,2026-04-14 11:31:55
12037,1856,click,2026-04-14 11:29:36
12038,6721,click,2026-04-14 11:31:54
12039,3698,add_to_cart,2026-04-14 11:31:28
12040,3615,click,2026-04-14 11:31:52
12041,7991,add_to_cart,2026-04-14 11:27:59
12042,4249,purchase,2026-04-14 11:30:00
12043,3119,add_to_cart,2026-04-14 11:27:38
12044,8643,purchase,2026-04-14 11:27:29
12045,7988,purchase,2026-04-14 11:28:52
12046,2131,purchase,2026-04-14 11:32:30
12047,125,purchase,2026-04-14 11:30:47
12048,2850,add_to_cart,2026-04-14 11:27:17
12049,120,purchase,2026-04-14 11:31:58
12050,6093,view,2026-04-14 11:30:50
12051,7160,purchase,2026-04-14 11:32:32
12052,6207,purchase,2026-04-14 11:27:14
12053,9326,add_to_cart,2026-04-14 11:32:04
12054,9541,view,2026-04-14 11:28:59
12055,6734,click,2026-04-14 11:31:27
12056,828,view,2026-04-14 11:31:50
12057,7743,purchase,2026-04-14 11:30:30
12058,9153,view,2026-04-14 11:31:34
12059,7834,view,2026-04-14 11:31:47
12060,7749,click,2026-04-14 11:27:21
12061,3130,add_to_cart,2026-04-14 11:32:27
12062,9690,add_to_cart,2026-04-14 11:31:16
12063,5834,add_to_cart,2026-04-14 11:28:30
12064,6272,purchase,2026-04-14 11:28:05
12065,7214,click,2026-04-14 11:30:38
12066,3235,view,2026-04-14 11:27:48
12067,5418,add_to_cart,2026-04-14 11:27:39
12068,7548,add_to_cart,2026-04-14 11:27:54
12069,4935,purchase,2026-04-14 11:29:28
12070,5049,add_to_cart,2026-04-14 11:28:10
12071,6843,view,2026-04-14 11:28:12
12072,7768,click,2026-04-14 11:27:53
12073,9390,purchase,2026-04-14 11:27:44
12074,5657,view,2026-04-14 11:28:23
12075,6331,view,2026-04-14 11:27:03
12076,5659,add_to_cart,2026-04-14 11:27:33
12077,9297,add_to_cart,2026-04-14 11:26:41
12078,4195,click,2026-04-14 11:29:23
12079,3666,view,2026-04-14 11:31:38
12080,7145,view,2026-04-14 11:30:24
12081,6229,purchase,2026-04-14 11:29:24
12082,1331,add_to_cart,2026-04-14 11:32:21
12083,4072,purchase,2026-04-14 11:28:17
12084,9528,add_to_cart,2026-04-14 11:28:44
12085,8483,purchase,2026-04-14 11:31:34
12086,6627,click,2026-04-14 11:28:18
12087,1155,add_to_cart,2026-04-14 11:30:26
12088,2379,click,2026-04-14 11:30:04
12089,8966,purchase,2026-04-14 11:29:09
12090,2556,click,2026-04-14 11:32:10
12091,1413,view,2026-04-14 11:28:22
12092,1009,click,2026-04-14 11:29:08
12093,6510,view,2026-04-14 11:28:18
12094,7997,click,2026-04-14 11:31:18
12095,9129,view,2026-04-14 11:29:13
12096,3454,purchase,2026-04-14 11:30:57
12097,1306,view,2026-04-14 11:32:34
12098,8649,purchase,2026-04-14 11:27:16
12099,3152,add_to_cart,2026-04-14 11:29:28
12100,4837,click,2026-04-14 11:27:24
12101,4784,view,2026-04-14 11:27:56
12102,5452,click,2026-04-14 11:26:49
12103,754,purchase,2026-04-14 11:31:47
12104,7952,click,2026-04-14 11:30:58
12105,736,click,2026-04-14 11:29:31
12106,8023,view,2026-04-14 11:29:01
12107,6160,add_to_cart,2026-04-14 11:28:15
12108,111,purchase,2026-04-14 11:28:21
12109,7034,purchase,2026-04-14 11:29:39
12110,6817,purchase,2026-04-14 11:27:50
12111,4258,view,2026-04-14 11:27:41
12112,3492,add_to_cart,2026-04-14 11:30:17
12113,8219,purchase,2026-04-14 11:27:39
12114,7267,purchase,2026-04-14 11:27:14
12115,7242,add_to_cart,2026-04-14 11:27:57
12116,4066,purchase,2026-04-14 11:32:23
12117,4026,click,2026-04-14 11:28:57
12118,3173,purchase,2026-04-14 11:30:31
12119,4154,view,2026-04-14 11:31:17
12120,2940,add_to_cart,2026-04-14 11:27:04
12121,4599,purchase,2026-04-14 11:30:24
12122,9800,add_to_cart,2026-04-14 11:31:39
12123,3780,view,2026-04-14 11:31:59
12124,8753,click,2026-04-14 11:27:37
12125,4352,click,2026-04-14 11:28:32
12126,8192,view,2026-04-14 11:31:55
12127,1302,view,2026-04-14 11:30:15
12128,4453,add_to_cart,2026-04-14 11:27:15
12129,9624,view,2026-04-14 11:32:27
12130,6194,add_to_cart,2026-04-14 11:27:22
12131,1097,view,2026-04-14 11:30:11
12132,3645,view,2026-04-14 11:27:51
12133,3026,view,2026-04-14 11:26:48
12134,8672,purchase,2026-04-14 11:29:55
12135,1732,view,2026-04-14 11:29:23
12136,8761,view,2026-04-14 11:30:04
12137,6675,add_to_cart,2026-04-14 11:32:02
12138,8646,click,2026-04-14 11:32:09
12139,7196,purchase,2026-04-14 11:27:57
12140,5497,view,2026-04-14 11:28:57
12141,8764,click,2026-04-14 11:30:25
12142,597,view,2026-04-14 11:26:54
12143,9027,purchase,2026-04-14 11:29:12
12144,5499,purchase,2026-04-14 11:29:22
12145,1157,add_to_cart,2026-04-14 11:27:22
12146,98,click,2026-04-14 11:30:47
12147,8280,purchase,2026-04-14 11:31:29
12148,5669,add_to_cart,2026-04-14 11:30:25
12149,4582,click,2026-04-14 11:31:46
12150,3282,add_to_cart,2026-04-14 11:32:25
12151,8079,click,2026-04-14 11:31:54
12152,5716,click,2026-04-14 11:29:17
12153,2397,purchase,2026-04-14 11:29:08
12154,9292,click,2026-04-14 11:28:53
12155,1029,add_to_cart,2026-04-14 11:29:35
12156,1912,purchase,2026-04-14 11:30:57
12157,9416,view,2026-04-14 11:28:17
12158,3816,purchase,2026-04-14 11:32:07
12159,3371,add_to_cart,2026-04-14 11:32:40
12160,9515,add_to_cart,2026-04-14 11:29:04
12161,7955,add_to_cart,2026-04-14 11:27:17
12162,8402,purchase,2026-04-14 11:32:08
12163,1347,add_to_cart,2026-04-14 11:29:13
12164,7430,add_to_cart,2026-04-14 11:29:24
12165,5133,purchase,2026-04-14 11:32:10
12166,9158,add_to_cart,2026-04-14 11:27:31
12167,4294,view,2026-04-14 11:31:01
12168,7609,click,2026-04-14 11:26:53
12169,5753,click,2026-04-14 11:26:42
12170,7288,view,2026-04-14 11:31:30
12171,4895,add_to_cart,2026-04-14 11:27:18
12172,5235,purchase,2026-04-14 11:30:52
12173,2771,click,2026-04-14 11:31:23
12174,4450,purchase,2026-04-14 11:32:41
12175,9288,view,2026-04-14 11:28:32
12176,9069,click,2026-04-14 11:29:24
12177,9678,purchase,2026-04-14 11:31:33
12178,9701,click,2026-04-14 11:29:34
12179,2314,view,2026-04-14 11:26:55
12180,8172,add_to_cart,2026-04-14 11:29:38
12181,5995,click,2026-04-14 11:31:05
12182,526,add_to_cart,2026-04-14 11:26:50
12183,1842,click,2026-04-14 11:27:48
12184,720,view,2026-04-14 11:27:06
12185,9649,click,2026-04-14 11:30:50
12186,1580,click,2026-04-14 11:28:38
12187,3453,purchase,2026-04-14 11:31:25
12188,7678,add_to_cart,2026-04-14 11:28:59
12189,5036,view,2026-04-14 11:29:47
12190,5727,click,2026-04-14 11:30:43
12191,4187,add_to_cart,2026-04-14 11:29:31
12192,2081,click,2026-04-14 11:28:50
12193,625,purchase,2026-04-14 11:28:59
12194,4018,click,2026-04-14 11:28:08
12195,301,add_to_cart,2026-04-14 11:31:02
12196,4513,click,2026-04-14 11:29:18
12197,4315,purchase,2026-04-14 11:29:40
12198,6689,add_to_cart,2026-04-14 11:31:05
12199,3482,click,2026-04-14 11:29:52
12200,3044,click,2026-04-14 11:32:34
12201,8657,purchase,2026-04-14 11:31:56
12202,2550,view,2026-04-14 11:32:12
12203,205,click,2026-04-14 11:27:09
12204,9659,purchase,2026-04-14 11:32:37
12205,8274,purchase,2026-04-14 11:29:38
12206,6514,click,2026-04-14 11:30:10
12207,402,purchase,2026-04-14 11:26:51
12208,207,view,2026-04-14 11:30:30
12209,6819,view,2026-04-14 11:27:25
12210,2522,click,2026-04-14 11:27:18
12211,5710,view,2026-04-14 11:28:27
12212,3287,purchase,2026-04-14 11:32:13
12213,425,add_to_cart,2026-04-14 11:28:05
12214,2816,purchase,2026-04-14 11:27:13
12215,8044,purchase,2026-04-14 11:30:59
12216,4093,purchase,2026-04-14 11:31:17
12217,9371,click,2026-04-14 11:32:28
12218,3537,view,2026-04-14 11:30:51
12219,6264,click,2026-04-14 11:31:14
12220,1242,click,2026-04-14 11:30:57
12221,1913,view,2026-04-14 11:28:45
12222,7298,add_to_cart,2026-04-14 11:30:05
12223,2664,purchase,2026-04-14 11:30:47
12224,2905,view,2026-04-14 11:28:01
12225,8261,add_to_cart,2026-04-14 11:27:50
12226,1143,view,2026-04-14 11:31:17
12227,2889,view,2026-04-14 11:27:39
12228,86,view,2026-04-14 11:28:17
12229,7460,view,2026-04-14 11:28:51
12230,2299,view,2026-04-14 11:30:19
12231,834,add_to_cart,2026-04-14 11:30:49
12232,1023,click,2026-04-14 11:28:49
12233,9731,click,2026-04-14 11:30:25
12234,9214,add_to_cart,2026-04-14 11:29:27
12235,4950,add_to_cart,2026-04-14 11:30:42
12236,3107,click,2026-04-14 11:32:31
12237,6129,purchase,2026-04-14 11:31:35
12238,4750,purchase,2026-04-14 11:32:40
12239,1132,view,2026-04-14 11:28:38
12240,8845,add_to_cart,2026-04-14 11:27:12
12241,8743,purchase,2026-04-14 11:28:10
12242,67,purchase,2026-04-14 11:32:16
12243,7019,view,2026-04-14 11:29:00
12244,6172,view,2026-04-14 11:28:08
12245,5488,view,2026-04-14 11:29:24
12246,9503,click,2026-04-14 11:28:08
12247,8156,click,2026-04-14 11:31:38
12248,8340,click,2026-04-14 11:32:05
12249,1991,purchase,2026-04-14 11:28:58
12250,7809,view,2026-04-14 11:31:38
12251,7757,click,2026-04-14 11:27:35
12252,2826,add_to_cart,2026-04-14 11:31:38
12253,9681,purchase,2026-04-14 11:31:44
12254,3286,click,2026-04-14 11:27:21
12255,9921,add_to_cart,2026-04-14 11:31:18
12256,3873,view,2026-04-14 11:26:57
12257,5218,purchase,2026-04-14 11:27:03
12258,2587,purchase,2026-04-14 11:28:39
12259,8757,purchase,2026-04-14 11:27:20
12260,6959,view,2026-04-14 11:30:47
12261,398,view,2026-04-14 11:31:52
12262,9399,add_to_cart,2026-04-14 11:32:19
12263,1448,view,2026-04-14 11:29:48
12264,3354,view,2026-04-14 11:32:40
12265,5129,add_to_cart,2026-04-14 11:32:16
12266,9752,purchase,2026-04-14 11:27:19
12267,2327,view,2026-04-14 11:27:51
12268,2182,add_to_cart,2026-04-14 11:27:19
12269,5021,click,2026-04-14 11:26:46
12270,868,add_to_cart,2026-04-14 11:29:04
12271,4456,view,2026-04-14 11:30:18
12272,4107,view,2026-04-14 11:27:41
12273,3355,click,2026-04-14 11:32:17
12274,7096,click,2026-04-14 11:26:44
12275,9132,click,2026-04-14 11:32:02
12276,5153,click,2026-04-14 11:30:42
12277,4697,purchase,2026-04-14 11:31:07
12278,696,click,2026-04-14 11:28:20
12279,1415,add_to_cart,2026-04-14 11:28:42
12280,9081,click,2026-04-14 11:31:03
12281,8434,click,2026-04-14 11:27:58
12282,5647,purchase,2026-04-14 11:28:30
12283,1690,click,2026-04-14 11:32:12
12284,2443,view,2026-04-14 11:30:40
12285,8493,view,2026-04-14 11:32:34
12286,2800,purchase,2026-04-14 11:27:39
12287,4649,view,2026-04-14 11:27:30
12288,6743,click,2026-04-14 11:27:31
12289,7034,click,2026-04-14 11:28:40
12290,5476,click,2026-04-14 11:28:55
12291,5922,view,2026-04-14 11:30:52
12292,2558,add_to_cart,2026-04-14 11:32:09
12293,3245,click,2026-04-14 11:31:35
12294,8156,click,2026-04-14 11:30:44
12295,2505,view,2026-04-14 11:27:22
12296,2547,purchase,2026-04-14 11:28:49
12297,8444,click,2026-04-14 11:27:51
12298,7312,add_to_cart,2026-04-14 11:27:53
12299,401,view,2026-04-14 11:28:36
12300,7297,purchase,2026-04-14 11:31:37
12301,9280,view,2026-04-14 11:29:17
12302,7279,add_to_cart,2026-04-14 11:28:48
12303,3144,view,2026-04-14 11:31:01
12304,7490,purchase,2026-04-14 11:32:25
12305,829,add_to_cart,2026-04-14 11:30:48
12306,9275,purchase,2026-04-14 11:27:06
12307,113,add_to_cart,2026-04-14 11:29:39
12308,3540,purchase,2026-04-14 11:27:40
12309,7645,click,2026-04-14 11:27:50
12310,6246,add_to_cart,2026-04-14 11:28:20
12311,117,purchase,2026-04-14 11:26:45
12312,1286,view,2026-04-14 11:27:29
12313,2895,view,2026-04-14 11:30:02
12314,6989,add_to_cart,2026-04-14 11:30:45
12315,7643,purchase,2026-04-14 11:28:28
12316,2290,add_to_cart,2026-04-14 11:29:38
12317,8861,add_to_cart,2026-04-14 11:30:46
12318,5199,add_to_cart,2026-04-14 11:28:47
12319,66,view,2026-04-14 11:30:22
12320,2243,add_to_cart,2026-04-14 11:32:24
12321,907,view,2026-04-14 11:29:32
12322,9295,purchase,2026-04-14 11:30:17
12323,3467,view,2026-04-14 11:31:57
12324,8962,add_to_cart,2026-04-14 11:32:30
12325,1243,view,2026-04-14 11:28:47
12326,7319,add_to_cart,2026-04-14 11:29:02
12327,3391,click,2026-04-14 11:27:21
12328,8617,purchase,2026-04-14 11:27:44
12329,5556,purchase,2026-04-14 11:29:47
12330,8922,purchase,2026-04-14 11:27:42
12331,3350,click,2026-04-14 11:30:28
12332,3590,view,2026-04-14 11:32:07
12333,1273,click,2026-04-14 11:27:46
12334,8388,click,2026-04-14 11:30:25
12335,7523,view,2026-04-14 11:30:00
12336,8611,add_to_cart,2026-04-14 11:28:06
12337,3700,click,2026-04-14 11:30:19
12338,8265,click,2026-04-14 11:26:56
12339,3986,add_to_cart,2026-04-14 11:31:24
12340,1018,click,2026-04-14 11:31:47
12341,9304,click,2026-04-14 11:28:38
12342,1002,click,2026-04-14 11:29:05
12343,6098,view,2026-04-14 11:30:35
12344,9832,view,2026-04-14 11:29:08
12345,524,add_to_cart,2026-04-14 11:28:05
12346,6045,purchase,2026-04-14 11:28:47
12347,7003,purchase,2026-04-14 11:30:52
12348,1971,click,2026-04-14 11:27:44
12349,9742,click,2026-04-14 11:26:56
12350,7460,purchase,2026-04-14 11:28:03
12351,123,click,2026-04-14 11:29:30
12352,3845,purchase,2026-04-14 11:29:29
12353,9597,view,2026-04-14 11:31:14
12354,5875,add_to_cart,2026-04-14 11:29:08
12355,9129,view,2026-04-14 11:32:21
12356,2943,purchase,2026-04-14 11:30:26
12357,6477,click,2026-04-14 11:31:26
12358,5409,view,2026-04-14 11:30:51
12359,1277,click,2026-04-14 11:29:54
12360,2186,click,2026-04-14 11:30:48
12361,181,click,2026-04-14 11:30:36
12362,9121,add_to_cart,2026-04-14 11:32:01
12363,2948,view,2026-04-14 11:32:39
12364,5649,add_to_cart,2026-04-14 11:27:22
12365,8980,view,2026-04-14 11:28:19
12366,8975,view,2026-04-14 11:26:48
12367,246,add_to_cart,2026-04-14 11:31:21
12368,633,click,2026-04-14 11:28:55
12369,3328,view,2026-04-14 11:30:19
12370,8990,add_to_cart,2026-04-14 11:29:34
12371,626,click,2026-04-14 11:30:36
12372,1621,view,2026-04-14 11:28:44
12373,7488,click,2026-04-14 11:31:12
12374,2208,add_to_cart,2026-04-14 11:32:40
12375,6607,click,2026-04-14 11:30:24
12376,8655,view,2026-04-14 11:27:26
12377,1727,purchase,2026-04-14 11:30:05
12378,3219,purchase,2026-04-14 11:30:40
12379,4894,purchase,2026-04-14 11:31:18
12380,2125,click,2026-04-14 11:29:41
12381,869,add_to_cart,2026-04-14 11:32:08
12382,7018,click,2026-04-14 11:27:17
12383,5259,view,2026-04-14 11:32:23
12384,1804,view,2026-04-14 11:32:41
12385,3922,click,2026-04-14 11:30:10
12386,1021,view,2026-04-14 11:28:30
12387,3814,view,2026-04-14 11:32:16
12388,1189,add_to_cart,2026-04-14 11:26:41
12389,6327,purchase,2026-04-14 11:27:47
12390,4151,click,2026-04-14 11:28:57
12391,4128,click,2026-04-14 11:30:07
12392,4947,purchase,2026-04-14 11:28:20
12393,6192,purchase,2026-04-14 11:28:19
12394,8110,view,2026-04-14 11:27:01
12395,6162,purchase,2026-04-14 11:28:15
12396,7163,click,2026-04-14 11:31:15
12397,6632,view,2026-04-14 11:31:28
12398,7775,click,2026-04-14 11:31:47
12399,1692,add_to_cart,2026-04-14 11:26:50
12400,6603,purchase,2026-04-14 11:31:43
12401,5738,view,2026-04-14 11:27:05
12402,7236,view,2026-04-14 11:28:24
12403,2870,view,2026-04-14 11:27:31
12404,3939,purchase,2026-04-14 11:32:41
12405,7692,add_to_cart,2026-04-14 11:28:29
12406,3,click,2026-04-14 11:27:49
12407,6481,view,2026-04-14 11:31:19
12408,3716,click,2026-04-14 11:30:47
12409,6530,add_to_cart,2026-04-14 11:26:45
12410,1161,purchase,2026-04-14 11:29:42
12411,7198,click,2026-04-14 11:28:02
12412,7261,add_to_cart,2026-04-14 11:31:54
12413,2901,add_to_cart,2026-04-14 11:29:56
12414,2510,click,2026-04-14 11:32:02
12415,3451,view,2026-04-14 11:30:47
12416,8968,purchase,2026-04-14 11:31:17
12417,8234,click,2026-04-14 11:31:51
12418,488,click,2026-04-14 11:31:40
12419,7328,view,2026-04-14 11:28:40
12420,1876,view,2026-04-14 11:27:16
12421,2208,click,2026-04-14 11:27:01
12422,2742,purchase,2026-04-14 11:30:14
12423,7215,add_to_cart,2026-04-14 11:30:46
12424,3093,click,2026-04-14 11:29:52
12425,5396,click,2026-04-14 11:31:35
12426,3224,add_to_cart,2026-04-14 11:28:49
12427,958,click,2026-04-14 11:28:59
12428,1959,view,2026-04-14 11:32:12
12429,6823,view,2026-04-14 11:32:41
12430,5567,purchase,2026-04-14 11:26:55
12431,2072,view,2026-04-14 11:28:10
12432,4837,add_to_cart,2026-04-14 11:28:13
12433,3129,click,2026-04-14 11:26:57
12434,7031,click,2026-04-14 11:27:57
12435,229,add_to_cart,2026-04-14 11:30:00
12436,2954,click,2026-04-14 11:28:23
12437,8968,add_to_cart,2026-04-14 11:30:56
12438,5945,click,2026-04-14 11:29:18
12439,138,purchase,2026-04-14 11:28:45
12440,3833,add_to_cart,2026-04-14 11:30:27
12441,3574,click,2026-04-14 11:32:08
12442,3911,purchase,2026-04-14 11:29:09
12443,7657,view,2026-04-14 11:30:39
12444,7192,add_to_cart,2026-04-14 11:32:37
12445,7158,view,2026-04-14 11:30:15
12446,9977,click,2026-04-14 11:32:21
12447,3486,click,2026-04-14 11:28:41
12448,9419,purchase,2026-04-14 11:27:42
12449,4522,view,2026-04-14 11:31:56
12450,8196,view,2026-04-14 11:28:53
12451,4161,add_to_cart,2026-04-14 11:32:12
12452,4518,purchase,2026-04-14 11:28:30
12453,369,view,2026-04-14 11:30:14
12454,4344,purchase,2026-04-14 11:29:23
12455,6973,view,2026-04-14 11:29:53
12456,4182,click,2026-04-14 11:31:08
12457,1816,add_to_cart,2026-04-14 11:31:28
12458,4468,purchase,2026-04-14 11:32:28
12459,6525,add_to_cart,2026-04-14 11:30:37
12460,6144,click,2026-04-14 11:31:22
12461,1856,click,2026-04-14 11:32:18
12462,7213,add_to_cart,2026-04-14 11:29:01
12463,2453,view,2026-04-14 11:28:43
12464,1143,click,2026-04-14 11:31:17
12465,1362,click,2026-04-14 11:32:24
12466,2070,purchase,2026-04-14 11:29:49
12467,4004,purchase,2026-04-14 11:30:21
12468,2254,purchase,2026-04-14 11:27:03
12469,2500,add_to_cart,2026-04-14 11:29:42
12470,9896,click,2026-04-14 11:30:04
12471,6543,click,2026-04-14 11:27:38
12472,161,add_to_cart,2026-04-14 11:27:52
12473,7350,add_to_cart,2026-04-14 11:30:43
12474,9942,click,2026-04-14 11:27:21
12475,3408,add_to_cart,2026-04-14 11:28:07
12476,5141,view,2026-04-14 11:27:41
12477,9646,purchase,2026-04-14 11:28:02
12478,1387,click,2026-04-14 11:31:20
12479,160,add_to_cart,2026-04-14 11:29:11
12480,2414,view,2026-04-14 11:28:47
12481,839,click,2026-04-14 11:27:02
12482,2599,view,2026-04-14 11:28:45
12483,8031,click,2026-04-14 11:28:36
12484,343,view,2026-04-14 11:30:31
12485,1601,view,2026-04-14 11:28:42
12486,5878,view,2026-04-14 11:29:48
12487,3243,view,2026-04-14 11:26:48
12488,2997,view,2026-04-14 11:31:42
12489,6839,click,2026-04-14 11:31:24
12490,3074,view,2026-04-14 11:29:42
12491,5305,purchase,2026-04-14 11:28:57
12492,9184,purchase,2026-04-14 11:27:39
12493,456,purchase,2026-04-14 11:32:17
12494,1135,view,2026-04-14 11:29:19
12495,6054,purchase,2026-04-14 11:28:55
12496,1397,view,2026-04-14 11:27:24
12497,4112,add_to_cart,2026-04-14 11:28:34
12498,7072,purchase,2026-04-14 11:32:03
12499,9792,purchase,2026-04-14 11:31:01
12500,697,add_to_cart,2026-04-14 11:29:07
12501,7447,click,2026-04-14 11:30:02
12502,7466,click,2026-04-14 11:29:04
12503,8834,view,2026-04-14 11:29:06
12504,3230,purchase,2026-04-14 11:29:47
12505,2039,add_to_cart,2026-04-14 11:28:13
12506,39,add_to_cart,2026-04-14 11:31:07
12507,8115,add_to_cart,2026-04-14 11:31:45
12508,1542,add_to_cart,2026-04-14 11:27:05
12509,9123,purchase,2026-04-14 11:29:54
12510,6599,purchase,2026-04-14 11:31:30
12511,9960,click,2026-04-14 11:31:51
12512,6100,view,2026-04-14 11:29:50
12513,9168,click,2026-04-14 11:32:24
12514,2186,view,2026-04-14 11:29:28
12515,2577,purchase,2026-04-14 11:27:16
12516,3501,add_to_cart,2026-04-14 11:27:13
12517,570,click,2026-04-14 11:29:12
12518,9823,add_to_cart,2026-04-14 11:29:02
12519,4452,purchase,2026-04-14 11:27:51
12520,5999,add_to_cart,2026-04-14 11:29:28
12521,4506,view,2026-04-14 11:27:07
12522,8992,add_to_cart,2026-04-14 11:27:59
12523,8925,purchase,2026-04-14 11:30:12
12524,4871,purchase,2026-04-14 11:30:18
12525,2941,add_to_cart,2026-04-14 11:32:15
12526,4554,add_to_cart,2026-04-14 11:28:38
12527,7067,click,2026-04-14 11:32:00
12528,2681,purchase,2026-04-14 11:28:49
12529,6557,click,2026-04-14 11:28:34
12530,8146,click,2026-04-14 11:31:15
12531,5929,add_to_cart,2026-04-14 11:30:16
12532,4965,purchase,2026-04-14 11:30:38
12533,4176,purchase,2026-04-14 11:29:35
12534,2756,add_to_cart,2026-04-14 11:32:38
12535,6213,purchase,2026-04-14 11:30:00
12536,3863,add_to_cart,2026-04-14 11:28:19
12537,4723,view,2026-04-14 11:29:28
12538,9489,purchase,2026-04-14 11:29:32
12539,9239,add_to_cart,2026-04-14 11:27:55
12540,2782,click,2026-04-14 11:26:41
12541,9211,view,2026-04-14 11:28:55
12542,2165,add_to_cart,2026-04-14 11:27:27
12543,7880,add_to_cart,2026-04-14 11:28:37
12544,8479,click,2026-04-14 11:30:11
12545,3144,view,2026-04-14 11:28:49
12546,7041,view,2026-04-14 11:27:29
12547,6520,add_to_cart,2026-04-14 11:28:23
12548,2356,view,2026-04-14 11:32:11
12549,6581,view,2026-04-14 11:28:45
12550,391,purchase,2026-04-14 11:28:38
12551,5333,purchase,2026-04-14 11:32:41
12552,6035,view,2026-04-14 11:31:51
12553,6190,purchase,2026-04-14 11:27:20
12554,8690,view,2026-04-14 11:26:42
12555,3424,add_to_cart,2026-04-14 11:32:39
12556,7316,add_to_cart,2026-04-14 11:27:52
12557,8216,add_to_cart,2026-04-14 11:31:54
12558,2521,view,2026-04-14 11:32:12
12559,6618,click,2026-04-14 11:28:11
12560,5282,click,2026-04-14 11:29:07
12561,6542,view,2026-04-14 11:31:33
12562,3701,purchase,2026-04-14 11:27:58
12563,6528,add_to_cart,2026-04-14 11:31:34
12564,8240,purchase,2026-04-14 11:28:40
12565,5638,view,2026-04-14 11:28:11
12566,8931,add_to_cart,2026-04-14 11:29:14
12567,1676,view,2026-04-14 11:30:59
12568,5528,view,2026-04-14 11:29:46
12569,1085,view,2026-04-14 11:28:57
12570,862,add_to_cart,2026-04-14 11:32:07
12571,9190,view,2026-04-14 11:32:38
12572,7364,view,2026-04-14 11:28:01
12573,6676,purchase,2026-04-14 11:31:24
12574,8321,purchase,2026-04-14 11:30:21
12575,7074,view,2026-04-14 11:28:27
12576,8508,add_to_cart,2026-04-14 11:32:21
12577,9265,view,2026-04-14 11:27:44
12578,5964,view,2026-04-14 11:27:49
12579,3408,add_to_cart,2026-04-14 11:31:58
12580,8093,click,2026-04-14 11:28:22
12581,4802,purchase,2026-04-14 11:29:01
12582,2713,view,2026-04-14 11:28:07
12583,5335,view,2026-04-14 11:29:35
12584,3382,view,2026-04-14 11:27:43
12585,6856,click,2026-04-14 11:28:34
12586,4652,add_to_cart,2026-04-14 11:30:58
12587,8533,view,2026-04-14 11:30:33
12588,8693,purchase,2026-04-14 11:30:21
12589,4286,add_to_cart,2026-04-14 11:32:16
12590,8494,view,2026-04-14 11:27:48
12591,6250,add_to_cart,2026-04-14 11:31:36
12592,2594,view,2026-04-14 11:28:16
12593,5881,view,2026-04-14 11:31:50
12594,7801,view,2026-04-14 11:29:35
12595,2649,add_to_cart,2026-04-14 11:27:05
12596,4466,add_to_cart,2026-04-14 11:28:49
12597,248,add_to_cart,2026-04-14 11:28:41
12598,724,add_to_cart,2026-04-14 11:28:13
12599,8041,click,2026-04-14 11:32:08
12600,520,purchase,2026-04-14 11:30:20
12601,9479,add_to_cart,2026-04-14 11:29:05
12602,6032,add_to_cart,2026-04-14 11:26:45
12603,987,add_to_cart,2026-04-14 11:30:02
12604,2632,click,2026-04-14 11:32:15
12605,1856,view,2026-04-14 11:27:15
